,name,sex,year_count,year_min,year_max,pct_sum,pct_max
1370,Danyal,F,19,1972,1993,0.010921981002743783,0.0015092848459569003
1371,Banjamin,M,25,1972,2007,0.015222278218724346,0.0015008873996750578
1372,Samora,F,21,1977,2013,0.015567755367523181,0.0014971525310515192
1373,Seraphine,F,15,1998,2013,0.01018035516233178,0.0014971525310515192
1374,Maire,F,62,1943,2013,0.037893473896863934,0.001494545770176799
1375,Rebeckah,F,51,1956,2013,0.03698261459021452,0.0014839293307193347
1376,Yona,M,22,1982,2013,0.012410017268522018,0.001483858795996973
1377,Nara,F,45,1947,2013,0.026851331238682788,0.0014838505693991204
1378,Zabdiel,M,24,1986,2013,0.017656444439016067,0.0014736142009253313
1379,Almon,M,51,1940,2006,0.028594964608000782,0.00146699815071939
1380,Haskel,M,36,1940,2001,0.02240355387254555,0.00146699815071939
1381,Lem,M,30,1940,1983,0.016609638499779273,0.00146699815071939
1382,Manon,F,63,1942,2013,0.03875689754924489,0.0014668282434393285
1383,Shem,M,50,1954,2013,0.031624233146724835,0.001465101598425844
1384,Liesa,F,29,1952,1993,0.021624466300971933,0.0014633387903675724
1385,Jada,M,23,1972,2012,0.0123168062987879,0.0014627382561032754
1386,Rahil,M,28,1980,2013,0.019197899208432418,0.0014627382561032754
1387,Tamara,M,35,1957,2002,0.023423499283286662,0.0014621035474446243
1388,Danyal,M,29,1975,2013,0.021623933442675516,0.0014435422877979948
1389,Ozias,M,12,2002,2013,0.010649994105073739,0.0014427184663154625
1390,Ruthy,F,57,1940,2013,0.03246153492641872,0.0014421876693948878
1391,Toma,F,25,1943,1998,0.012922611113141271,0.0014402106822483745
1392,Rafael,F,48,1954,2009,0.030943850758399085,0.0014351685442367873
1393,Samella,F,35,1940,1994,0.023153955712683638,0.00143365270336722
1394,Seann,M,43,1966,2012,0.02842158563002176,0.001433512320211366
1395,Jeriah,F,18,1996,2013,0.012179875663883974,0.0014310208213529508
1396,Lior,M,26,1969,2013,0.017518241852728017,0.0014308638389970811
1397,Reuven,M,41,1959,2013,0.03248981557686439,0.0014272121788772598
1398,Zahava,F,36,1973,2013,0.026056499900127393,0.0014270497857712863
1399,Raziya,F,15,1993,2013,0.011693972291486998,0.0014270497857712863
1400,Sarae,F,27,1969,2013,0.018214732374209508,0.0014267793936530004
1401,Mili,F,26,1977,2013,0.016644422194981225,0.0014267793936530004
1402,Sadye,F,32,1941,2013,0.021568729140875594,0.0014224099100878893
1403,Abi,F,35,1973,2013,0.024258871460616862,0.0014190001942938728
1404,Barak,M,52,1953,2013,0.04202843446036911,0.001413213349895544
1405,Makayla,M,15,1997,2011,0.00775209543876138,0.0014122990058928176
1406,Oz,M,16,1998,2013,0.013349577281082249,0.001411458428628559
1407,Mireille,F,50,1949,2013,0.03394040145242428,0.0014109578371935259
1408,Netta,F,48,1940,2013,0.025910340378460756,0.0014074047704398637
1409,Jebediah,M,40,1973,2013,0.026598922486769885,0.001400613956082836
1410,Sydelle,F,20,1940,2013,0.010371932930876893,0.0013994332295420356
1411,Rebbie,F,8,1944,1987,0.003965558777800208,0.00139541211752626
1412,Rae,M,52,1940,2012,0.02366697275404285,0.0013945179298307936
1413,Basia,F,26,1988,2013,0.019215037858701146,0.001392711883007745
1414,Danice,F,57,1941,2002,0.036499482765043376,0.0013905562688594194
1415,Dawit,M,28,1984,2013,0.018044292015076603,0.0013892844490445196
1416,Nate,F,33,1968,2009,0.01796016728174739,0.00138570077298004
1417,Azelia,F,19,1981,2013,0.011482581843241812,0.001381986951739864
1418,Harrel,M,31,1940,1979,0.018880421650612322,0.0013807041418535436
1419,Zuriel,F,14,1998,2013,0.009732958806930507,0.0013780200501917303
1420,Atzel,M,10,2001,2013,0.0063654687823740475,0.0013743524685484723
1421,Jachin,M,31,1975,2013,0.01779725524183591,0.0013743524685484723
1422,Marny,F,25,1944,1981,0.015391888958920723,0.001372921525521753
1423,Kailia,F,12,1994,2013,0.006082153613790927,0.0013699677943404347
1424,Nathania,F,42,1953,2013,0.02522733045791593,0.0013699677943404347
1425,Aviya,F,16,1996,2013,0.009576041986549955,0.0013699677943404347
1426,Katriel,F,20,1994,2013,0.016110043739658016,0.0013697280615661154
1427,Zephaniah,F,18,1996,2013,0.013072044870533699,0.0013697082179068803
1428,Aviah,F,11,2003,2013,0.008477867729472744,0.0013697082179068803
1429,Joaquim,M,53,1940,2013,0.029814315497975846,0.001359182190531205
1430,Aryel,F,26,1988,2013,0.02303339253892358,0.0013548264389168683
1431,Jonah,F,35,1964,2013,0.026257001333730327,0.0013548264389168683
1432,Adael,M,9,2002,2013,0.00692452134862054,0.0013515144201761795
1433,Raffaele,M,57,1956,2013,0.04194611059492552,0.0013468298511368207
1434,Gabriela,M,31,1974,2007,0.01940279749550392,0.001346436577917508
1435,Sheron,M,41,1943,2012,0.021589778550616664,0.0013443097289615527
1436,Jubal,M,57,1956,2013,0.03492558809134453,0.0013443097289615527
1437,Jamen,M,39,1972,2013,0.030436942415570042,0.0013404321243838523
1438,Mina,M,33,1980,2013,0.02477854433949115,0.0013358504317735765
1439,Mael,M,12,2002,2013,0.006947170819312758,0.0013358504317735765
1440,Aviv,M,30,1976,2013,0.02021093363278835,0.0013358504317735765
1441,Tobiah,M,36,1971,2013,0.02256744198056322,0.0013358504317735765
1442,Matty,F,35,1947,2013,0.02506310726342237,0.0013341345552523487
1443,Milka,F,36,1960,2013,0.021875083953370518,0.0013341345552523487
1444,Sue,M,40,1940,1996,0.024092605535144675,0.0013316848476692712
1445,Edna,M,16,1940,1974,0.00896312911472547,0.0013316848476692712
1446,Jaidin,M,15,1999,2013,0.013464043070535883,0.0013262527808327984
1447,Avram,M,61,1950,2013,0.03612774341337006,0.0013248739249972974
1448,Esra,F,28,1983,2013,0.014708107471877166,0.0013244041620840365
1449,Jase,F,9,1995,2013,0.004140511494501317,0.0013244041620840365
1450,Asif,M,40,1973,2013,0.027905645020264956,0.0013232421417335685
1451,Kealy,F,37,1971,2013,0.023059429636562708,0.0013226973767604276
1452,Elazar,M,30,1973,2013,0.019003886210222486,0.0013176118589121493
1453,Jadon,F,12,1998,2009,0.00917983774351132,0.001314939521000406
1454,Abaigeal,F,24,1989,2013,0.01666063846056497,0.001314939521000406
1455,Habib,M,40,1972,2013,0.03170253079197632,0.0013140724013460145
1456,Ely,F,27,1977,2013,0.01782371490092883,0.0013128858029095834
1457,Rahel,F,34,1971,2013,0.021278732827856563,0.0013127067156363346
1458,Jim,F,32,1940,1984,0.01834760223970414,0.001311968652695658
1459,Dalya,F,32,1976,2013,0.023127351901631475,0.001309846333194344
1460,Kaleb,F,20,1983,2012,0.0102664925610445,0.0013086607166226084
1461,Maresa,F,49,1957,2013,0.03335325371158035,0.0013084783136786617
1462,Adonijah,M,21,1982,2013,0.014922769787776357,0.001306905952433851
1463,Reubin,M,30,1940,2002,0.012733535969567928,0.0013036534889026498
1464,Isaia,M,22,1985,2013,0.01828335854671476,0.0013029825270043129
1465,Danee,F,48,1955,2013,0.0320688600889238,0.0012998192660393267
1466,Yeira,F,17,1993,2013,0.011792522859974707,0.0012980812102180437
1467,Shadrach,M,46,1956,2013,0.03183843866959958,0.0012946505556899115
1468,Gershon,M,49,1947,2013,0.030085870459235903,0.0012824164145026336
1469,Othniel,M,24,1972,2013,0.011696925040186358,0.0012824164145026336
1470,Sula,F,25,1940,2013,0.015117446727606572,0.0012810127536122674
1471,Sharai,F,37,1971,2013,0.02546927330140629,0.0012785456154501675
1472,Eliah,F,17,1996,2013,0.014167907703873774,0.0012720185078692894
1473,Susi,F,41,1945,2007,0.021057193492933692,0.0012712760764148794
1474,Mykela,F,16,1992,2013,0.011657308933216546,0.0012646156516880607
1475,Barth,M,34,1940,1976,0.021608526129585165,0.001263452120510007
1476,Marice,F,42,1941,1995,0.02151110704147891,0.0012624494043342895
1477,Meridel,F,3,1942,1947,0.0020837455178463276,0.0012587566889960232
1478,Sam,F,65,1940,2013,0.038971540800740584,0.0012587566889960232
1479,Ilani,F,16,1997,2013,0.011246642440589672,0.0012558038114787319
1480,Arlee,F,43,1940,2013,0.023001533840632797,0.0012558038114787319
1481,Sabrinna,F,22,1990,2013,0.01190521151039801,0.001255632510608668
1482,Saidee,F,18,1995,2013,0.01141894915928806,0.0012555658664146403
1483,Xion,M,15,1999,2013,0.012779620049965112,0.001254977675877881
1484,Akim,M,46,1967,2013,0.028962256788261302,0.0012546297143364968
1485,Annette,M,39,1940,1992,0.023414247581902446,0.0012542714213253233
1486,Judit,F,39,1957,2013,0.027676936680160334,0.001254133186763333
1487,Amita,F,44,1961,2013,0.025630454541467045,0.0012478615515435156
1488,Jennae,F,34,1977,2011,0.01978897123203442,0.0012478271531528794
1489,Natanya,F,46,1961,2013,0.03340777822152281,0.0012478271531528794
1490,Joanna,M,29,1967,2009,0.016263048500137874,0.001245374516605174
1491,Raziah,F,9,2005,2013,0.007470283568900546,0.0012416428967303027
1492,Tally,F,53,1947,2013,0.02803171904969533,0.001234869419419282
1493,Yaphet,M,22,1971,2013,0.011569497010489848,0.0012325304219321393
1494,Abir,M,18,1995,2013,0.01027664362486803,0.0012289823972316905
1495,Myer,M,21,1940,2013,0.010982131844388343,0.0012289823972316905
1496,Dayan,M,27,1968,2013,0.014445123885607182,0.0012280118341044428
1497,Che,F,35,1969,2011,0.02175578171592329,0.0012266702648994435
1498,Marilla,F,34,1940,2013,0.014792181252029721,0.001224504075849281
1499,Bona,F,12,1941,1963,0.005297149616401084,0.0012241306759496577
1500,Tomer,M,31,1983,2013,0.02040051097940639,0.0012230869900236871
1501,Lemmie,M,25,1940,1988,0.012883944984308747,0.001221630681498892
1502,Orren,M,52,1940,2013,0.023141589360942263,0.001221630681498892
1503,Davon,F,31,1966,1999,0.02151303323700125,0.0012209856028354775
1504,Minette,F,45,1940,2005,0.026699068509564737,0.001219448991972977
1505,Kale,F,25,1979,2013,0.012495954135386178,0.001219017736708069
1506,Roniyah,F,12,2002,2013,0.009456611946836621,0.001219017736708069
1507,Manasseh,M,26,1974,2013,0.016189617040066738,0.0012188840109975134
1508,Juda,F,14,1940,1989,0.008179614621987725,0.0012186047978621371
1509,Mickie,M,53,1941,2011,0.03106092440661932,0.0012185603415047423
1510,Noach,M,17,1992,2013,0.009550049587546908,0.0012162571005342917
1511,Yuriel,M,11,2001,2013,0.006643580119231231,0.00121577333756211
1512,Elia,M,59,1943,2013,0.03532554960830808,0.0012129719632557711
1513,Ikia,F,24,1979,2007,0.01406683906597861,0.0012124725953637251
1514,Airel,F,24,1982,2013,0.014705835046745788,0.0012120752203341955
1515,Sharron,M,40,1940,2011,0.02035521472905364,0.0012103013204387406
1516,Eran,M,45,1967,2013,0.029847750092757103,0.0012103013204387406
1517,Sharren,F,20,1941,1970,0.011925351279266562,0.001209308364722311
1518,Ahava,F,14,1998,2013,0.009291695405488897,0.001209238582772381
1519,Anne,M,51,1940,1995,0.030033134151218686,0.0012081161241218506
1520,Barnaby,M,36,1953,2012,0.01697147665707781,0.0012078246696281682
1521,Davide,M,62,1944,2013,0.04024911453767905,0.0012067093037287319
1522,Bina,F,59,1940,2013,0.03268578574502893,0.0012006924720948154
1523,Avy,F,15,1999,2013,0.012723331561717625,0.0011987218200478803
1524,Sarika,F,39,1974,2013,0.026986987881242184,0.001198558305581001
1525,Roniya,F,12,2000,2013,0.008728456306997338,0.0011985003113495374
1526,Ranita,F,45,1956,2009,0.025731698209795238,0.0011936502149112954
1527,Tal,F,44,1963,2012,0.028536501431616398,0.0011936502149112954
1528,Suzanne,M,48,1940,1989,0.026668030724845464,0.001191507495283032
1529,Atira,F,27,1978,2013,0.015587879663401106,0.0011892855565233445
1530,Zaccheus,M,30,1980,2013,0.022274120234565143,0.0011848884479043187
1531,Sabreen,F,35,1977,2013,0.026361814927428475,0.0011847458889317653
1532,Salley,F,30,1940,1985,0.01568010192135137,0.00118471217787861
1533,Zane,F,41,1940,2013,0.020633139216956354,0.0011765094756633412
1534,Avner,M,16,1955,2013,0.00860107035628172,0.0011755483799607473
1535,Davin,F,35,1968,2013,0.019213688389650978,0.0011752477161019385
1536,Bathsheba,F,38,1951,2011,0.019212995933653502,0.0011742288089210077
1537,Zebedee,M,72,1940,2013,0.040739671301833785,0.001172820062595082
1538,Zenda,F,33,1940,1997,0.01733844841967426,0.001170038504903525
1539,Guiseppe,M,44,1965,2013,0.021280929219472486,0.0011693433260216895
1540,Janne,F,44,1941,2008,0.02713419779517564,0.0011666575926631683
1541,Sheina,F,38,1960,2013,0.021938268795163123,0.0011665038421720302
1542,Maika,F,31,1971,2013,0.018452348191232277,0.0011660169655468486
1543,Joelle,M,28,1985,2013,0.015754791527567247,0.0011658890539976217
1544,Yusif,M,19,1992,2013,0.010931348285902913,0.0011658890539976217
1545,Marella,F,42,1946,2010,0.01830244123217706,0.001165884838010589
1546,Gable,M,56,1942,2013,0.02867864246152323,0.0011624486627291666
1547,Elie,F,16,1991,2013,0.012321915721598933,0.0011590006674790207
1548,Eva,M,45,1940,2013,0.020804652343583644,0.0011588031012467997
1549,Mieke,F,25,1969,2013,0.013527191682739293,0.0011585219168494746
1550,Jasin,M,33,1969,2013,0.017150139832250895,0.0011559926965598267
1551,Saloma,F,38,1942,2013,0.017409766128598674,0.0011516557931165532
1552,Shamir,F,24,1983,2010,0.011928291838792533,0.00115087181417103
1553,Jerren,M,36,1977,2013,0.02515532113873873,0.0011503761207016458
1554,Leah,M,42,1962,2012,0.021817484206166984,0.001150013800165602
1555,Jaidin,F,15,1998,2012,0.01030974079086211,0.001146391602160427
1556,Lior,F,22,1990,2013,0.010194020453934582,0.0011414235149224004
1557,Zacaria,F,12,2000,2012,0.005945230548604609,0.0011414235149224004
1558,Perez,M,53,1954,2013,0.026551513085811898,0.001138948215986178
1559,Bell,F,28,1940,2013,0.012267892670268067,0.0011370394990029037
1560,Jerrin,M,36,1977,2013,0.023523860070576344,0.0011333715588650005
1561,Marin,M,66,1940,2013,0.03997463234805893,0.0011297708873760873
1562,Marija,F,46,1962,2013,0.026267151886170754,0.0011287662697548207
1563,Addie,M,16,1940,1996,0.006885199466283043,0.0011218221152560041
1564,Jeanne,M,28,1940,1976,0.013044992117179952,0.0011218221152560041
1565,Elka,F,48,1943,2013,0.030618182808910707,0.0011175520088983434
1566,Yonas,M,26,1985,2013,0.014580340639323085,0.001114902342156434
1567,Jarah,F,38,1976,2013,0.021888996793028373,0.0011130161943856283
1568,Eoghan,M,20,1989,2013,0.012955752137191013,0.0011128940969977296
1569,Judas,M,35,1969,2013,0.017882821560944912,0.0011128940969977296
1570,Elihu,M,58,1940,2013,0.030548353148314337,0.0011119074165235508
1571,Rifka,F,55,1952,2013,0.03356623078578736,0.001111778796043624
1572,Ronit,F,33,1964,2007,0.01956122583460263,0.0011099561763184974
1573,Moise,M,54,1940,2013,0.03245369042772698,0.0011092265996764227
1574,Saadia,F,55,1954,2013,0.03312741077646234,0.0011084648711647115
1575,Josiah,F,25,1981,2013,0.017092008990909402,0.001106318818957247
1576,Dayan,F,19,1969,2012,0.009998554872342693,0.001106318818957247
1577,Shifa,F,15,1995,2013,0.010058573886130021,0.001106318818957247
1578,Jeran,M,38,1969,2013,0.024427013044266054,0.001100013200158402
1579,Evetta,F,35,1943,1992,0.0182801546571663,0.0010975040927756793
1580,Anina,F,46,1957,2013,0.02466951436949624,0.0010942828929713167
1581,Dane,F,44,1946,2009,0.020878880218112808,0.0010933282234624783
1582,Leida,F,54,1942,2012,0.0239147316796143,0.0010920860618421034
1583,Tomasina,F,41,1940,1996,0.020632716604366493,0.0010920860618421034
1584,Jaydon,F,14,1998,2011,0.010131346313033798,0.001090550597185507
1585,Ala,F,37,1949,2013,0.02122856194873006,0.0010850670896981561
1586,Sheena,M,7,1982,1989,0.003628377240378587,0.0010829343622653686
1587,Moya,F,61,1941,2013,0.031889751840408986,0.0010820994894293909
1588,Dagon,M,15,1996,2013,0.008119909152817404,0.0010806504140119097
1589,Koren,M,19,1976,2013,0.010591672203267169,0.0010806504140119097
1590,Merina,F,28,1965,2013,0.015868248360035652,0.0010760202654258831
1591,Marda,F,31,1940,1979,0.017237511132058837,0.001075239527525415
1592,Rishon,M,15,1999,2013,0.009239959912209944,0.001072092886127654
1593,Yuta,M,28,1983,2013,0.017273807438496117,0.0010713023107990845
1594,Ivan,F,53,1940,2013,0.02903137676251145,0.0010670081092616305
1595,Etan,M,32,1968,2013,0.014503730053624427,0.0010605395020264676
1596,Adley,M,26,1947,2013,0.012708145375074783,0.0010598991399978378
1597,Kalan,F,26,1982,2012,0.013178141704614848,0.001050725138598941
1598,Mima,F,18,1940,2011,0.0076678942129502275,0.0010495749221565267
1599,Zohar,F,10,2001,2013,0.0054527458687439485,0.0010421741837822066
1600,Thomasa,F,30,1949,1992,0.015405748975429939,0.0010378024740173178
1601,Noe,F,29,1972,2013,0.01443700018062926,0.0010369616804455223
1602,Maris,M,20,1950,1993,0.00828972275441125,0.0010365794761975438
1603,Shaughn,M,38,1965,2012,0.020661226755507987,0.0010326171137264707
1604,Eban,M,25,1972,2013,0.011499749740227702,0.001031529940647732
1605,Zan,M,59,1944,2013,0.028808882859527124,0.001031101634141425
1606,Marra,F,32,1963,2013,0.016301691943926024,0.0010308797310597552
1607,Maresha,F,24,1977,2003,0.012828324106692367,0.0010308137352132481
1608,Tamma,F,18,1955,1981,0.011792435815280678,0.001029846776973353
1609,Gila,F,54,1947,2013,0.0282043466027135,0.001028721915891696
1610,Temima,F,19,1991,2013,0.008611332189029975,0.001027475845755326
1611,Mera,F,24,1954,2013,0.010514722613320714,0.001027475845755326
1612,Moeisha,F,4,1996,1999,0.002735634152737078,0.0010273356904980009
1613,Matheu,M,19,1975,2012,0.010362955130757802,0.0010233613913036698
1614,Nitza,F,52,1951,2011,0.030838442205841556,0.0010222252207495366
1615,Mical,M,37,1957,2010,0.018181526902203076,0.0010192011119484132
1616,Rubina,F,54,1944,2013,0.02835766245956932,0.0010180012563333152
1617,Rama,M,23,1970,2013,0.011006661146125522,0.0010171155112658258
1618,Mykell,F,24,1984,2011,0.013735040638896858,0.0010154964762272274
1619,Masai,M,25,1973,2013,0.012415468499450548,0.0010152463281479182
1620,Tobi,M,39,1966,2013,0.02013723102317251,0.0010152463281479182
1621,Cephas,M,53,1940,2012,0.023374019962742364,0.0010139527135909498
1622,Moriah,M,11,1979,2011,0.004912320642068024,0.0010108249241123188
1623,Naithan,M,16,1990,2013,0.009120529386039637,0.0010108249241123188
1624,Leib,M,28,1958,2013,0.01247413510405249,0.0010108249241123188
1625,Keryn,F,35,1962,2011,0.01879601540899873,0.0010101736369637984
1626,Abby,M,26,1942,2009,0.009153019636542742,0.0010087850042091555
1627,Zaide,M,11,1999,2013,0.00551121902047599,0.0010043344962469606
1628,Orlene,F,14,1940,1971,0.007727839589971713,0.0009934621908987275
1629,Jasha,F,24,1970,2011,0.013884619101546303,0.0009920230325703207
1630,Emmanuel,F,32,1978,2013,0.018570419120033665,0.0009915282658462257
1631,Leyda,F,36,1959,2012,0.017536812569826928,0.0009900654745930962
1632,Jezel,F,17,1983,2013,0.008035025272331573,0.0009823847498957581
1633,Odella,F,20,1940,1963,0.009979572692641967,0.00097959798805644
1634,Sharran,F,12,1940,1958,0.005082387542569193,0.00097959798805644
1635,Davie,F,51,1940,2013,0.0238978216599958,0.0009789074241490705
1636,Zahari,F,5,2007,2013,0.003028246278761905,0.0009789074241490705
1637,Mahira,F,14,1992,2013,0.007294466421172464,0.0009789074241490705
1638,Aliz,F,12,1998,2013,0.005776663288425661,0.0009789074241490705
1639,Leeba,F,14,1995,2013,0.008061634724900239,0.0009789074241490705
1640,Marian,M,46,1940,2008,0.021718049957950757,0.0009773045451991135
1641,Malachi,F,20,1991,2013,0.010438657342284526,0.0009755378465327217
1642,Jud,M,48,1940,2013,0.027017395776836577,0.0009734675339451171
1643,Sareen,F,19,1988,2013,0.007913435464958684,0.0009703938543244746
1644,Sharin,F,44,1940,1998,0.023109121049313067,0.0009632022736106373
1645,Raffaela,F,27,1940,2009,0.011541887826941787,0.0009621103453101495
1646,Oda,F,10,1940,1962,0.005611742410384634,0.0009621103453101495
1647,Abijah,M,23,1977,2013,0.010777217251176124,0.0009618123108769752
1648,Asaph,M,15,1988,2013,0.00738149623037622,0.0009618123108769752
1649,Tally,M,14,1943,1977,0.005886970586577073,0.0009602212349725376
1650,Amran,F,12,2001,2013,0.006384959156946027,0.0009594513292915975
1651,Giordano,M,24,1983,2013,0.011626259909141914,0.0009583457539986977
1652,Tivon,M,34,1975,2013,0.016393803190322097,0.0009555010424516374
1653,Talor,M,21,1984,2006,0.010101447079253078,0.0009554185768403352
1654,Reuel,M,57,1940,2013,0.02330115151824953,0.000953909225998054
1655,Itamar,M,21,1987,2013,0.01005911006245265,0.000953909225998054
1656,Zalman,M,47,1949,2013,0.02333010217612354,0.000953909225998054
1657,Beth,M,33,1954,1989,0.017552479133013575,0.0009529575317278802
1658,Juda,M,23,1959,2013,0.010509952257248238,0.0009514747859181731
1659,Simone,M,45,1940,2012,0.0222108650469854,0.0009500114001368017
1660,Dermot,M,45,1942,2013,0.021454813344174966,0.0009498315725132153
1661,Janie,M,26,1940,1989,0.010845066587981624,0.0009415275197630249
1662,Talley,F,33,1969,2013,0.016108072671773527,0.0009369106418719695
1663,Arron,F,19,1975,1996,0.01035120724192409,0.0009346143781075928
1664,Thamara,F,24,1973,2011,0.01153014379552786,0.0009314154940419544
1665,Jaaron,M,30,1978,2013,0.015487624408697645,0.0009273040027077277
1666,Vida,M,4,1971,1975,0.0023380162223217765,0.0009243978164491045
1667,Janitza,F,30,1980,2013,0.015548959863773916,0.000921341299503126
1668,Nima,F,26,1980,2013,0.011790155225002336,0.0009213246344932427
1669,Yuval,M,30,1967,2013,0.015386369439467286,0.0009170990708338362
1670,Michale,F,42,1942,2010,0.02029848006362352,0.0009140815569681742
1671,Niva,F,27,1940,2013,0.012364935318054125,0.0009131388119379203
1672,Genessa,F,38,1974,2013,0.02130687940225308,0.0009131388119379203
1673,Salome,M,60,1940,2008,0.027741766815414567,0.0009126258130735472
1674,Josie,M,41,1940,2012,0.017810117121781228,0.0009112530640884279
1675,Rachael,M,20,1968,2004,0.010028881751042678,0.0009112530640884279
1676,Zilpha,F,3,1940,1943,0.0018655569470789294,0.0009106736749905
1677,Oziah,M,7,2006,2013,0.003278297530600347,0.000908378293606032
1678,Barnabas,M,47,1950,2013,0.02022672230894296,0.000908378293606032
1679,Menashe,M,26,1978,2013,0.011912728458821546,0.000908378293606032
1680,Arna,F,33,1940,2013,0.016152232653783925,0.0009041206628799966
1681,Amana,F,29,1979,2013,0.014949387068805811,0.0009030130158038566
1682,Mora,F,51,1940,2013,0.023490038824507127,0.0009030130158038566
1683,Noga,F,14,1985,2013,0.0072941376558782025,0.0009030130158038566
1684,Raphaella,F,21,1992,2013,0.010253905315948124,0.0009030130158038566
1685,Zaide,F,12,1998,2013,0.004606098789769661,0.0009010131097407468
1686,Jaisen,M,21,1978,2012,0.009856601384150758,0.000900914268998162
1687,Nachum,M,22,1967,2013,0.008570194426322895,0.0009000108001296015
1688,Satara,F,35,1972,2007,0.018319329661554425,0.000899041565501078
1689,Josep,M,17,1956,2013,0.0062048119505278485,0.0008986150755893857
1690,Susie,M,10,1940,1964,0.0038898897117493948,0.0008958624997658541
1691,Chanya,F,17,1996,2013,0.01028351495058085,0.0008955914248701525
1692,Manette,F,26,1948,1984,0.013536299637761467,0.00089515096721062
1693,Sharone,M,20,1972,1997,0.008496124784452637,0.0008930858964433413
1694,Ronya,F,32,1965,2012,0.015384133719374152,0.0008915589937728034
1695,Maree,F,71,1940,2013,0.03603159425305863,0.0008913356051249569
1696,Dishon,M,35,1971,2013,0.016789547052387808,0.0008900146119457762
1697,Yuval,F,16,1995,2012,0.008189288133377938,0.0008894230368348991
1698,Hetty,F,23,1940,2012,0.010655120974283512,0.0008885341334089575
1699,Huldah,F,5,1941,1978,0.0023538171338384354,0.0008885341334089575
1700,Maureen,M,37,1940,1984,0.016980029235765724,0.000885922688480052
1701,Adin,F,9,2001,2013,0.004634998544795606,0.0008858480562148756
1702,Salene,F,20,1946,2013,0.008066932965676038,0.0008858480562148756
1703,Sarya,F,12,2002,2013,0.006366099194508347,0.0008858480562148756
1704,Thalya,F,17,1989,2013,0.007400730363089154,0.0008848211693464766
1705,Beula,F,9,1940,1953,0.004826666384981703,0.0008746457684637721
1706,Benny,F,37,1940,1989,0.018593774599511125,0.0008746457684637721
1707,Seraphim,F,14,1996,2013,0.007280507561905313,0.0008732308887962293
1708,Raney,F,36,1964,2011,0.01758927790689185,0.0008724404777484057
1709,Levon,F,35,1940,1984,0.01877885155267887,0.0008697124679421426
1710,Arlee,M,24,1940,2011,0.010166588136363064,0.0008691023259350998
1711,Jeanette,M,48,1940,1995,0.02083131763489497,0.0008691023259350998
1712,Alpheus,M,30,1940,1993,0.012657392585629127,0.0008691023259350998
1713,Riki,M,44,1948,2013,0.0218898465424849,0.0008672447277897349
1714,Mat,M,29,1940,2010,0.014571129039822727,0.0008626207453388288
1715,Gavrielle,F,19,1989,2013,0.008061309125470253,0.0008622379443327686
1716,Myca,F,33,1975,2013,0.01624882767337323,0.0008622379443327686
1717,Zipora,F,6,1957,2012,0.0023279725925098786,0.0008580759534510957
1718,Elisabetta,F,27,1967,2013,0.011970790407801435,0.0008562298714627718
1719,Jess,F,35,1943,2013,0.017392486853184876,0.0008536064874093043
1720,Levan,M,54,1940,2012,0.02347896909154219,0.0008525476254417261
1721,Jebadiah,M,22,1977,2013,0.009054758775576361,0.0008525476254417261
1722,Rafal,M,24,1977,2009,0.010040197824048362,0.0008492609571914092
1723,Ronnell,F,24,1952,1986,0.010850253369260314,0.0008480541397762833
1724,Azel,M,15,1940,2013,0.005671361584233058,0.0008479193119982702
1725,Sorcha,F,22,1989,2012,0.010569987527852414,0.0008465747023161155
1726,Danila,F,14,1974,2012,0.00577717045447697,0.0008465747023161155
1727,Rehana,F,33,1973,2013,0.014852080961239009,0.0008429095763483787
1728,Shawneen,F,16,1959,1988,0.007431736741513783,0.0008416329362228596
1729,Sherryn,F,10,1940,1954,0.004461497706847642,0.0008415898397153896
1730,Elsie,M,10,1940,1959,0.005352627297360509,0.0008410641143174344
1731,Lisle,M,22,1940,1979,0.010081147394995407,0.0008410641143174344
1732,Simpson,M,38,1940,1992,0.015232095183531148,0.0008410641143174344
1733,Ronel,M,48,1941,2013,0.022222147062748332,0.0008409301738885926
1734,Jake,F,24,1977,2012,0.011462617296937599,0.000840363911188101
1735,Shirah,F,36,1969,2013,0.016185186511629212,0.0008383539758039067
1736,Mischa,M,24,1968,2006,0.009765320901743204,0.0008376785581653276
1737,Rakel,F,31,1979,2013,0.01472475071822698,0.0008356271298046471
1738,Sherri,M,19,1960,1980,0.009781259058959988,0.0008337518126085079
1739,Aviv,F,9,1993,2013,0.004052157407883461,0.0008337393470257651
1740,Jaren,F,31,1953,2009,0.01455121481074697,0.0008319077010290103
1741,Lorian,F,34,1958,2013,0.013334279607960525,0.0008302419792138542
1742,Sallee,F,28,1940,1992,0.013544087677160276,0.0008288906052785262
1743,Chai,M,33,1981,2013,0.016119673339671174,0.0008285763556415433
1744,Tobe,M,47,1940,2013,0.020827966315592777,0.0008264063529034834
1745,Amal,M,30,1970,2013,0.013158786720551189,0.0008248813073131399
1746,Miguelina,F,35,1954,2004,0.015580325378401847,0.0008232462796128548
1747,Feige,F,25,1951,2013,0.01037139920992527,0.0008190645463815776
1748,Addis,F,7,1995,2012,0.002648149921259529,0.0008179129478891302
1749,Saretta,F,12,1942,1992,0.004938038812613278,0.0008177801765996292
1750,Ysabel,M,9,1940,1967,0.0038280289889107122,0.0008144204543325947
