,name,sex,year_count,year_min,year_max,pct_sum,pct_max
107,Calen,F,25,1985,2011,0.012227143775564423,0.0007782451572305368
108,Calin,F,25,1985,2011,0.012149050281032093,0.0007782451572305368
109,Metta,F,34,1940,2013,0.013980276567792532,0.0007535369138895692
110,Burel,M,6,1941,1957,0.002456172527756152,0.0007339568051741019
111,Caran,F,17,1948,1979,0.006380202145002093,0.0007338056432589189
112,Kalyan,M,12,2001,2013,0.005341496064347905,0.0007318673333629566
113,Daril,M,17,1946,1989,0.005904328692743788,0.0007287322301448495
114,Burrel,M,7,1940,1948,0.003441960732573786,0.0007242519382792498
115,Koron,M,19,1977,2009,0.006690483812036946,0.0006866640855139759
116,Merrin,F,18,1981,2013,0.007234033966402228,0.0006503585643551479
117,Yania,F,13,1989,2012,0.005425015547334323,0.0006503585643551479
118,Nanda,F,11,1950,1982,0.003806837215395516,0.0006142984097861832
119,Maran,F,3,1982,2008,0.0012774069816136133,0.0005988242684313619
120,Adoni,M,10,1994,2013,0.0038066239536222084,0.0005792204657897913
121,Lira,F,14,1976,2013,0.005541359353203009,0.0005707117574612002
122,Keina,F,19,1972,2008,0.007163983510773671,0.0005607686268645557
123,Maryna,F,19,1989,2013,0.006822579180264854,0.000555889398021812
124,Kimba,F,15,1955,1984,0.005084764958308267,0.0005486516884755713
125,Maron,M,26,1940,2010,0.009570513691216821,0.0005414671811326843
126,Elanora,F,2,2012,2013,0.0008036550640567062,0.000518245106902449
127,Darril,M,11,1940,1985,0.0040058766707454126,0.0005177640531950789
128,Catina,M,1,1973,1973,0.0005130780385283126,0.0005130780385283126
129,Garrie,F,12,1942,1975,0.004151480801351651,0.0005077195943658921
130,Kolya,M,2,1987,2002,0.0007402035012880534,0.0004824280927526972
131,Mori,F,10,1955,1991,0.0031693826384984383,0.00048198287755827474
132,Narelle,F,3,1987,2008,0.0012434043502370352,0.000474136636695963
133,Macalla,F,1,1997,1997,0.0004598602369774767,0.0004598602369774767
134,Hanya,F,9,1945,2012,0.0033739735729557503,0.0004590490034811216
135,Jarrah,F,10,1978,2013,0.0031034619958362365,0.0004570407784840871
136,Marrin,F,6,1997,2010,0.0019293828592885417,0.0004515065079019283
137,Marina,M,8,1983,1993,0.002672135712878075,0.0004508315588102255
138,Cara,M,10,1976,1992,0.0034090772568611985,0.00045000540006480074
139,Patia,F,9,1951,1994,0.002702035928893007,0.0004481940859669871
140,Bardo,M,7,1974,2007,0.0022178031251993027,0.00044590048647743076
141,Darrel,F,17,1940,1974,0.005754730271172434,0.00043732288423188603
142,Calan,F,3,1986,1992,0.001105450592075864,0.0004340268358792624
143,Marrin,M,1,1940,1940,0.00043147004432923233,0.00043147004432923233
144,Kyla,M,5,1987,2004,0.001499130460004719,0.0004246304785957046
145,Nerida,F,8,1960,1995,0.0025915819811416496,0.00040043544494384466
146,Callin,F,1,1988,1988,0.0003933306849067216,0.0003933306849067216
147,Moona,F,1,1994,1994,0.00039216982522111377,0.00039216982522111377
148,Tana,M,1,1975,1975,0.0003840884939890151,0.0003840884939890151
149,Juni,F,7,2002,2013,0.002131002481741531,0.00038352402695845174
150,Maron,F,6,1979,2007,0.0018482865178190203,0.0003816927090149275
151,Ingar,F,1,1964,1964,0.0003694882903882372,0.0003694882903882372
152,Mori,M,3,1995,2008,0.0009161448191598945,0.00036790695107625924
153,Bara,M,2,1994,2010,0.0006238833460799455,0.00036250215559317523
154,Kyra,M,4,1992,2005,0.0011721067321980184,0.0003567337054235754
155,Yani,M,8,1997,2013,0.0023008038159903275,0.0003530747514732044
156,Alba,M,3,1943,1981,0.0008869719369299151,0.00035044338096559764
157,Akala,F,6,1997,2009,0.0018685648738135507,0.00034489517773310743
158,Taree,F,3,1970,1985,0.0009601159083431334,0.0003432303813804383
159,Urana,F,1,1975,1975,0.0003430192831720228,0.0003430192831720228
160,Dural,M,1,1955,1955,0.00034016018629115573,0.00034016018629115573
161,Kolya,F,1,1999,1999,0.00033849882540907584,0.00033849882540907584
162,Mara,M,3,1982,1989,0.0008605856573967468,0.00033490721116625295
163,Kira,M,5,1982,2005,0.001432083057143401,0.00033081053543339213
164,Marla,M,7,1955,1982,0.0019501224351850587,0.0003298207424264912
165,Daral,M,4,1951,1961,0.0011124479330550097,0.00032810828698413174
166,Maira,M,3,1986,1991,0.0008904770001287282,0.0003216187285017981
167,Jarah,M,2,1999,2013,0.0005798858928357505,0.0003127158064810351
168,Juni,M,3,2003,2007,0.0008443490732835701,0.00030406427513357293
169,Garri,F,1,1971,1971,0.00030058319150816414,0.00030058319150816414
170,Jannali,F,2,2010,2012,0.0005676015245929624,0.0002854099571542572
171,Gyra,F,1,1998,1998,0.0002831632277436535,0.0002831632277436535
172,Bunyan,M,2,1949,1962,0.0005238211513833567,0.0002821472989474777
173,Darel,F,1,1988,1988,0.00028095048921908687,0.00028095048921908687
174,Taree,M,1,1983,1983,0.00027908934263854416,0.00027908934263854416
175,Callon,M,4,1999,2013,0.0010340832375007837,0.0002671700863547153
176,Amarina,F,1,2008,2008,0.00026500385580610197,0.00026500385580610197
177,Niree,F,1,2008,2008,0.00026500385580610197,0.00026500385580610197
178,Jarrah,M,1,2012,2012,0.00026497478499945944,0.00026497478499945944
179,Amarin,M,1,2011,2011,0.00026429855164393696,0.00026429855164393696
180,Amarin,F,1,2006,2006,0.00026340924260886836,0.00026340924260886836
181,Nyah,M,1,2001,2001,0.000257584445196591,0.000257584445196591
182,Parri,F,1,1962,1962,0.00025425521528297585,0.00025425521528297585
183,Nanda,M,1,2004,2004,0.00025219625105228887,0.00025219625105228887
184,Gurley,M,1,1954,1954,0.00024542406824752493,0.00024542406824752493
185,Akam,M,1,2006,2006,0.0002436574741199214,0.0002436574741199214
186,Marly,M,1,2006,2006,0.0002436574741199214,0.0002436574741199214
187,Bonell,M,1,1958,1958,0.00023578277050414128,0.00023578277050414128
